fourier_pred
46.969276
46.976303
46.98333
46.990345
46.997356
47.004356
47.011345
47.01833
47.025303
47.03228
47.039238
47.04619
47.053135
47.060074
47.067005
47.07393
47.080837
47.08775
47.09464
47.101532
47.108418
47.115295
47.122158
47.129017
47.135868
47.142715
47.149548
47.156376
47.163197
47.170006
47.17681
47.183613
47.190395
47.197178
47.203953
47.21072
47.217476
47.22422
47.23096
47.2377
47.244427
47.25114
47.257854
47.26456
47.271255
47.277946
47.284626
47.291298
47.297955
47.304615
47.311264
47.31791
47.32454
47.33117
47.337784
47.344395
47.350994
47.35759
47.364178
47.370758
47.377323
47.383892
47.39045
47.396996
47.403534
47.410072
47.416595
47.423107
47.429623
47.43612
47.442616
47.449104
47.455578
47.462055
47.46852
47.474968
47.481422
47.48786
47.4943
47.50072
47.507137
47.51355
47.51995
47.52635
47.532738
47.539112
47.545486
47.551853
47.558205
47.564556
47.570896
47.577232
47.583557
47.58987
47.596184
47.602486
47.60878
47.615067
47.62135
47.627625
47.633884
47.640144
47.646393
47.652637
47.658867
47.665096
47.671318
47.67753
47.68373
47.68993
47.69612
47.702305
47.708473
47.714638
47.7208
47.726948
47.73309
47.73923
47.74536
47.75148
47.757595
47.7637
47.769794
47.775887
47.781967
47.788044
47.79411
47.80017
47.806225
47.812267
47.818314
47.82434
47.83036
47.83638
47.842384
47.84839
47.85438
47.860363
47.86635
47.87231
47.878273
47.88423
47.890182
47.896126
47.902054
47.907978
47.9139
47.919807
47.925713
47.93161
47.937496
47.94338
47.949253
47.955116
47.96098
47.96683
47.97267
47.978508
47.984333
47.990158
47.99597
48.001778
48.00758
48.01337
48.01916
48.024933
48.03071
48.03647
48.04222
48.04797
48.053715
48.059444
48.06517
48.070892
48.0766
48.08231
48.088
48.093693
48.099377
48.105053
48.110718
48.11637
48.122032
48.12767
48.133316
48.138943
48.144573
48.150185
48.155796
48.161396
48.166992
48.17258
48.17816
48.183735
48.189304
48.19486
48.200413
48.205956
48.21149
48.217022
48.222546
48.22806
48.233562
48.239067
48.24456
48.25005
48.255524
48.261
48.266468
48.271927
48.277378
48.28282
48.288254
48.293682
48.29911
48.304523
48.30993
48.315334
48.320732
48.326115
48.331497
48.33687
48.34223
48.347595
48.352943
48.358284
48.363625
48.368958
48.374283
48.3796
48.384907
48.39021
48.395508
48.400795
48.40608
48.41135
48.416622
48.421883
48.427135
48.43238
48.43762
48.44286
48.448082
48.4533
48.45851
48.46372
48.468914
48.47411
48.479294
48.48447
48.489643
48.494804
48.499966
48.505116
48.510258
48.515396
48.520527
48.525646
48.530766
48.53587
48.540974
48.546074
48.55116
48.556244
48.56132
48.56639
48.571453
48.576508
48.58155
48.5866
48.591637
48.596657
48.60168
48.606697
48.61171
48.61671
48.621704
48.626694
48.63167
48.636646
48.641617
48.64658
48.65154
48.656487
48.661427
48.666363
48.67129
48.676216
48.68113
48.68604
48.690945
48.69584
48.700726
48.70561
48.710484
48.715355
48.720222
48.725075
48.729927
48.73477
48.739613
48.744442
48.749264
48.754086
48.7589
48.763702
48.7685
48.773293
48.778084
48.782864
48.787632
48.7924
48.797165
48.801918
48.806667
48.81141
48.816147
48.82087
48.825592
48.83031
48.835022
48.839725
48.844425
48.849117
48.8538
48.85848
48.863155
48.867817
48.87248
48.877132
48.881783
48.886425
48.891064
48.89569
48.90031
48.904926
48.909546
48.914146
48.918747
48.92334
48.927925
48.932503
48.93708
48.94165
48.946213
48.950764
48.95532
48.95986
48.964397
48.968933
48.97346
48.97798
48.9825
48.987
48.991505
48.996
49.000492
49.004982
49.009457
49.013924
49.0184
49.022858
49.027313
49.031765
49.036205
49.040646
49.045074
49.049503
49.05392
49.05834
49.062744
49.067154
49.071545
49.075935
49.08032
49.0847
49.089073
49.093445
49.09781
49.10216
49.106514
49.110863
49.1152
49.119537
49.123863
49.12819
49.132504
49.136814
49.141125
49.145424
49.14972
49.15401
49.158287
49.162567
49.16684
49.171112
49.175373
49.179626
49.18388
49.188118
49.192364
49.196598
49.20083
49.20505
49.20927
49.21348
49.21769
49.22189
49.22609
49.230274
49.234467
49.238644
49.242813
49.24699
49.251156
49.255314
49.259464
49.263615
49.267757
49.271893
49.276024
49.28015
49.28428
49.288395
49.292503
49.296616
49.300713
49.30481
49.308903
49.312984
49.317066
49.32114
49.325214
49.329273
49.333336
49.3374
49.341442
49.34549
49.34953
49.353558
49.357594
49.361614
49.365635
49.36965
49.37366
49.377663
49.381664
49.385654
49.38965
49.39363
49.397614
49.40159
49.40556
49.409523
49.413483
49.417442
49.42139
49.425335
49.429276
49.433212
49.437145
49.441063
49.444992
49.448906
49.452816
49.456726
49.460632
49.46452
49.468422
49.47231
49.476192
49.480072
49.483948
49.487812
49.491676
49.49554
49.499397
49.503246
49.507088
49.510933
49.51477
49.5186
49.52243
49.526257
49.530067
49.533894
49.537693
49.5415
49.5453
49.549095
49.552895
49.556675
49.56046
49.564236
49.56801
49.57178
49.575546
49.579304
49.58306
49.586815
49.59056
49.594303
49.598034
49.601776
49.605503
49.60923
49.612953
49.61667
49.620384
49.62409
49.627792
49.63149
49.63519
49.638878
49.642567
49.646244
49.64993
49.6536
49.657272
49.660934
49.664597
49.66826
49.67191
49.67556
49.6792
49.682842
49.68648
49.69011
49.69374
49.697365
49.70099
49.7046
49.70822
49.711823
49.71543
49.71903
49.722626
49.726215
49.729805
49.73339
49.73697
49.740547
49.744114
49.747684
49.75125
49.754814
49.75837
49.761917
49.765465
49.769016
49.772556
49.77609
49.77963
49.783154
49.786682
49.790203
49.79372
49.797234
49.80075
49.804256
49.80775
49.811256
49.81475
49.81824
49.821728
49.82521
49.82869
49.83217
49.83564
49.839115
49.842575
49.84604
49.849495
49.85296
49.856403
49.859848
49.863297
49.866734
49.87017
49.873604
49.877033
49.880455
49.883884
49.887302
49.890717
49.894123
49.897533
49.90094
49.90434
49.90774
49.911133
49.914516
49.91791
49.92129
49.92467
49.928047
49.93142
49.934788
49.93816
49.941517
49.944878
49.94824
49.951584
49.95494
49.958282
49.961624
49.964962
49.9683
49.971634
49.97496
49.978294
49.98161
49.984932
49.988243
49.991558
49.99487
49.998173
50.00148
50.004776
50.008076
50.011364
50.014652
50.01794
50.021225
50.024498
50.02778
50.031055
50.034325
50.03759
50.04085
50.044117
50.04737
50.05063
50.053875
50.057125
50.06037
50.063614
50.066853
50.070087
50.073322
50.076553
50.079777
50.082996
50.086224
50.08944
50.092655
50.095863
50.09907
50.10228
50.105476
50.10868
50.11187
50.115063
50.118256
50.12144
50.12463
50.12781
50.130985
50.134163
50.137333
50.140503
50.143665
50.14683
50.14999
50.153152
50.1563
50.159454
50.1626
50.165745
50.168888
50.172028
50.175167
50.178303
50.181435
50.184563
50.187687
50.190807
50.193924
50.197044
50.200157
50.203274
50.20637
50.209484
50.212585
50.215683
50.21878
50.221878
50.224968
50.228058
50.23114
50.23422
50.237305
50.240383
50.24345
50.24653
50.249596
50.25266
50.255722
50.258785
50.26185
50.264896
50.267956
50.271
50.274048
50.277092
50.280136
50.283176
50.28621
50.289246
50.29227
50.2953
50.298332
50.30135
50.304367
50.30739
50.310402
50.313416
50.316425
50.31943
50.322433
50.32544
50.328434
50.331432
50.33442
50.337418
50.34041
50.34339
50.34638
50.34935
50.35233
50.355305
50.358276
50.361248
50.364216
50.367184
50.370144
50.373104
50.376057
50.37901
50.381966
50.384914
50.38786
50.39081
50.393745
50.396683
50.39962
50.40255
50.405483
50.408413
50.411343
50.414265
50.417187
50.420097
50.42301
50.42593
50.428837
50.431747
50.434658
50.437557
50.44046
50.44335
50.446247
50.449142
50.452034
50.454918
50.457806
50.460686
50.463566
50.46645
50.469322
50.472195
50.475063
50.477932
50.480793
50.48366
50.48652
50.489376
50.492233
50.495083
50.497936
50.500782
50.503624
50.50647
50.50931
50.512146
50.51498
50.51781
50.52065
50.52347
50.52629
50.52912
50.531937
50.53476
50.537567
50.540386
50.543198
50.546005
50.54881
50.551605
50.55441
50.557205
50.560005
50.56279
50.565582
50.56837
50.57116
50.57394
50.57672
50.579502
50.58228
50.585045
50.587814
50.590584
50.59335
50.596115
50.59887
50.601635
50.604385
50.607132
50.60989
50.612633
50.61538
50.618126
50.620865
50.6236
50.626335
50.629074
50.631794
50.63453
50.63725
50.639973
50.642693
50.645416
50.648132
50.65084
50.65355
50.65626
50.658974
50.661667
50.664368
50.667065
50.669758
50.672455
50.675144
50.677834
50.68051
50.6832
50.685883
50.688553
50.691227
50.6939
50.696568
50.69924
50.701904
50.704567
50.707226
50.709885
50.712536
50.7152
50.717842
50.72049
50.723137
50.725777
50.72841
50.73105
50.73368
50.736317
50.73894
50.741577
50.744194
50.74682
50.749435
50.752052
50.75467
50.757282
50.759884
50.762493
50.7651
50.767696
50.770298
50.772892
50.775482
50.778076
50.78066
50.783245
50.78583
50.788406
50.790985
50.79356
50.79614
50.798702
50.80127
50.803833
50.8064
50.808952
50.81151
50.814068
50.816612
50.81916
50.821712
50.824253
50.826786
50.829327
50.831863
50.834396
50.836926
50.839455
50.84198
50.844498
50.847015
50.849533
50.852047
50.854553
50.85707
50.859573
50.862072
50.86458
50.86707
50.869568
50.87206
50.87455
50.877033
50.879517
50.881996
50.884476
50.88695
50.889423
50.891895
50.89436
50.896824
50.899284
50.901745
50.9042
50.906654
50.909103
50.911552
50.913998
50.91644
50.918877
50.92131
50.923748
50.926178
50.928604
50.931034
50.933453
50.93587
50.938286
50.9407
50.94311
50.94552
50.947926
50.950325
50.952724
50.955128
50.957516
50.959908
50.962296
50.964676
50.967056
50.969433
50.97181
50.974186
50.97655
50.978928
50.981297
50.98365
50.98601
50.988365
50.990715
50.99307
50.995415
50.997757
51.000103
51.002434
51.00477
51.0071
51.009434
51.011757
51.01408
51.016403
51.018715
51.021027
51.023335
51.025646
51.02795
51.03025
51.03255
51.034847
51.037136
51.039425
51.04171
51.044003
51.046276
51.048553
51.050827
51.053097
51.055363
51.057632
51.05989
51.06215
51.064407
51.066658
51.068905
51.07115
51.073395
51.075634
51.07787
51.0801
51.082333
51.084564
51.08678
51.089
51.091217
51.09343
51.095646
51.09786
51.10006
51.102257
51.104458
51.10665
51.108845
51.111027
51.11322
51.115402
51.117573
51.11975
51.12192
51.124092
51.12626
51.128418
51.13058
51.132732
51.134888
51.13704
51.13918
51.141327
51.14346
51.145596
51.14773
51.14986
51.15198
51.154106
51.156223
51.15834
51.160454
51.162563
51.164665
51.166767
51.168865
51.170963
51.173054
51.175144
51.177235
51.179314
51.181393
51.18346
51.185535
51.187603
51.189667
51.19173
51.193783
51.19584
51.197887
51.19994
51.20198
51.204018
51.206055
51.208088
51.21012
51.212147
51.214165
51.216187
51.218204
51.220215
51.222225
51.22423
51.226227
51.228226
