STL_pred
43.347584
43.31876
43.269505
43.210663
43.14456
43.080883
43.030125
42.99156
42.94943
42.901604
42.84176
42.785793
42.733833
42.69734
42.671726
42.641125
42.611435
42.5745
42.54003
42.513885
42.489246
42.46868
42.4366
42.40122
42.353657
42.306343
42.269783
42.238697
42.2038
42.16712
42.13422
42.099987
42.08077
42.076183
42.075256
42.07279
42.076397
42.085182
42.085377
42.101105
42.11497
42.133163
42.150284
42.171314
42.18785
42.1999
42.232395
42.266632
42.310043
42.356907
42.40106
42.436123
42.462677
42.511
42.551704
42.593853
42.634243
42.664368
42.682835
42.70156
42.73382
42.760532
42.791683
42.828876
42.853645
42.871834
42.893177
42.9221
42.950386
42.984585
43.016293
43.032433
43.03668
43.04931
43.06097
43.08423
43.103355
43.125957
43.135754
43.139694
43.146065
43.143837
43.15471
43.147846
43.13284
43.10869
43.073013
43.048237
43.015625
43.006786
42.981358
42.956444
42.931896
42.90893
42.893635
42.868576
42.860466
42.831146
42.7867
42.740044
42.689213
42.64532
42.58593
42.54936
42.496403
42.43326
42.373184
42.31383
42.265644
42.226368
42.215485
42.20062
42.186897
42.18542
42.188488
42.196266
42.216457
42.252796
42.281807
42.306854
42.339157
42.367832
42.388733
42.42562
42.469803
42.506012
42.53507
42.565945
42.596
42.62287
42.661854
42.70122
42.735527
42.76506
42.80136
42.848446
42.896103
42.953518
43.016273
43.073757
43.13051
43.18594
43.242054
43.292824
43.34568
43.407005
43.45944
43.515156
43.563732
43.61465
43.663136
43.71825
43.78177
43.83798
43.89718
43.950333
44.001194
44.048157
44.097946
44.15402
44.203762
44.25814
44.30159
44.344975
44.386803
44.43797
44.49198
44.544918
44.594902
44.640556
44.683773
44.726604
44.76726
44.80071
44.832233
44.8555
44.874916
44.891254
44.911545
44.930912
44.94887
44.964844
44.973404
44.982388
44.992092
45.00732
45.019897
45.032345
45.0354
45.038452
45.042934
45.05181
45.064507
45.07935
45.099293
45.117928
45.14058
45.16467
45.190357
45.215374
45.243282
45.266716
45.286438
45.301975
45.317715
45.338013
45.35401
45.374588
45.37909
45.381317
45.390602
45.41246
45.447453
45.47922
45.512783
45.531487
45.546482
45.56916
45.600555
45.64215
45.68089
45.727108
45.757664
45.786213
45.829357
45.887024
45.95617
46.02792
46.10506
46.172897
46.234306
46.301224
46.370174
46.43731
46.499443
46.559998
46.60531
46.64449
46.679886
46.715157
46.751144
46.793533
46.834084
46.865196
46.894638
46.925503
46.96067
47.003
47.051765
47.101856
47.148712
47.19193
47.233784
47.275913
47.316944
47.361305
47.399723
47.435505
47.46557
47.490044
47.515717
47.534172
47.558098
47.576878
47.590816
47.601013
47.604343
47.616367
47.618073
47.629246
47.64026
47.646652
47.65311
47.65232
47.661987
47.662823
47.67941
47.697018
47.702732
47.7105
47.71007
47.717346
47.714996
47.721687
47.72124
47.711815
47.693726
47.674355
47.655804
47.63381
47.609966
47.585133
47.560047
47.53246
47.50695
47.48684
47.465244
47.441616
47.413708
47.393326
47.361824
47.33728
47.31767
47.29995
47.275208
47.254204
47.24245
47.220448
47.20684
47.201134
47.203392
47.20612
47.21027
47.222435
47.223526
47.232456
47.24408
47.256763
47.263065
47.272995
47.280006
47.279137
47.27951
47.28334
47.286137
47.293148
47.303307
47.316982
47.323395
47.33521
47.353825
47.374573
47.40272
47.43722
47.47495
47.509712
47.54523
47.58428
47.617176
47.652412
47.686726
47.723614
47.756226
47.788612
47.816525
47.837963
47.860058
47.876934
47.893703
47.90483
47.917274
47.922592
47.924313
47.931408
47.93012
47.93754
47.944935
47.960926
47.971687
47.982067
47.998024
48.007263
48.01815
48.025608
48.03696
48.04352
48.04608
48.051197
48.04491
48.0407
48.036392
48.03846
48.039875
48.039963
48.041443
48.041485
48.04849
48.06486
48.088223
48.123764
48.15881
48.19666
48.235683
48.277077
48.323082
48.3723
48.428345
48.480568
48.52583
48.570538
48.608246
48.65235
48.69745
48.75016
48.798935
48.84259
48.883366
48.923126
48.970215
49.020298
49.072495
49.125053
49.16904
49.20838
49.23997
49.276974
49.311638
49.344982
49.375683
49.40156
49.420578
49.44211
49.467873
49.4926
49.516567
49.54001
49.562256
49.583847
49.609028
49.637177
49.664173
49.691284
49.72053
49.756596
49.79645
49.842304
49.889984
49.939846
49.98741
50.040184
50.09545
50.155914
50.217503
50.278046
50.337967
50.38715
50.43329
50.471077
50.506363
50.5417
50.571873
50.60483
50.6345
50.66827
50.70376
50.743282
50.790108
50.843014
50.905598
50.97382
51.041435
51.111046
51.177895
51.24988
51.322308
51.399014
51.475143
51.54754
51.621593
51.69432
51.767418
51.84122
51.919727
51.992386
52.059296
52.128033
52.19399
52.252804
52.307674
52.363407
52.407753
52.45284
52.503048
52.549046
52.59388
52.638927
52.689396
52.7362
52.79138
52.85538
52.905064
52.95408
52.999424
53.04289
53.0789
53.110546
53.137436
53.14054
53.136486
53.134254
53.132153
53.136047
53.145226
53.16024
53.167595
53.178013
53.195908
53.214478
53.238075
53.26438
53.292522
53.31453
53.3327
53.35595
53.374615
53.38621
53.401505
53.42164
53.44042
53.453945
53.46626
53.473843
53.478134
53.487663
53.49639
53.500977
53.49987
53.504612
53.511562
53.520386
53.53516
53.55615
53.580994
53.61335
53.65604
53.699875
53.741497
53.777927
53.81095
53.840473
53.872883
53.90942
53.944244
53.9788
54.00526
54.030334
54.054546
54.094807
54.148163
54.19627
54.251236
54.296307
54.342415
54.381992
54.449425
54.52336
54.587852
54.660694
54.73212
54.806732
54.881245
54.985283
55.10411
55.206676
55.326473
55.429996
55.5245
55.597595
55.689533
55.77695
55.847046
55.915993
55.97525
56.026928
56.07868
56.136337
56.204014
56.261135
56.33457
56.394424
56.46667
56.53104
56.602257
56.66969
56.7412
56.822277
56.900925
56.991673
57.077858
57.16224
57.24458
57.326363
57.413975
57.4909
57.57527
57.64003
57.70208
57.752502
57.791817
57.824837
57.848328
57.868477
57.88085
57.90005
57.923
57.941612
57.97255
57.998253
58.03497
58.07692
58.138027
58.21578
58.285046
58.348618
58.408764
58.465393
58.52933
58.594
58.683006
58.756165
58.8236
58.888622
58.95105
59.02238
59.07662
59.157986
59.23458
59.290207
59.33577
59.36613
59.391766
59.382145
59.395565
59.3986
59.37351
59.340763
59.322674
59.31333
59.312782
59.32959
59.35771
59.365456
59.384346
59.417088
59.457573
59.507656
59.56343
59.616577
59.66013
59.681942
59.69777
59.710457
59.745686
59.765594
59.79698
59.817726
59.813675
59.787483
59.768406
59.74558
59.7066
59.68405
59.649754
59.6102
59.541924
59.486015
59.424007
59.355827
59.3335
59.309544
59.29271
59.247353
59.225895
59.18583
59.152542
59.1368
59.098347
59.066093
59.009823
58.97511
58.9206
58.848606
58.7777
58.696304
58.625233
58.522083
58.417896
58.29999
58.175632
58.03568
57.903873
57.779503
57.6479
57.534496
57.433678
57.340923
57.258385
57.19721
57.143234
57.101784
57.07679
57.06123
57.044147
57.015
56.97875
56.940853
56.901638
56.85748
56.810482
56.748974
56.675797
56.595467
56.51778
56.443287
56.3722
56.311195
56.240643
56.163235
56.09337
56.03069
55.986755
55.94204
55.90784
55.861645
55.82169
55.786816
55.758568
55.741768
55.72711
55.722122
55.719536
55.697273
55.663395
55.617702
55.579826
55.53446
55.493435
55.441803
55.39317
55.352932
55.3117
55.279606
55.2572
55.228836
55.211082
55.186546
55.176075
55.151157
55.12924
55.10201
55.072662
55.04806
55.0222
55.020515
55.013317
55.00252
54.991806
54.967644
54.951206
54.932133
54.93997
54.941494
54.94195
54.93602
54.928986
54.926693
54.92011
54.913284
54.90172
54.880917
54.86586
54.85114
54.833527
54.805485
54.785595
54.774284
54.782513
54.79935
54.824677
54.839344
54.84381
54.845078
54.86121
54.880104
54.910053
54.929012
54.95034
54.95518
54.95528
54.954693
54.97065
54.992996
55.01513
55.031998
55.046444
55.050926
55.074623
55.107582
55.153473
55.176346
55.20372
55.210957
55.199375
55.167423
55.15097
55.118923
55.07417
55.024117
54.963837
54.883423
54.806976
54.727608
54.6473
54.543045
54.453682
54.372963
54.31256
54.266106
54.231647
54.18419
54.142582
54.114838
54.111786
54.12377
54.139732
54.13592
54.14257
54.141014
54.152405
54.160366
54.200886
54.232407
54.249634
54.25937
54.25588
54.253693
54.262676
54.282833
54.309963
54.31847
54.33455
54.326225
54.324017
54.310757
54.30919
54.29571
54.280243
54.263134
54.228256
54.1923
54.15565
54.11808
54.09367
54.05526
54.019615
53.96672
53.929142
53.908916
53.894638
53.878593
53.844006
53.809914
53.76405
53.73295
53.714855
53.687267
53.65988
53.63133
53.616425
53.597473
53.575848
53.572807
53.57126
53.585613
53.602398
53.62231
53.62308
53.6266
53.63786
53.648533
53.67303
53.713284
53.750095
53.796715
53.8273
53.85822
53.87816
53.913967
53.966343
54.02178
54.084324
54.145485
54.19171
54.232872
54.276512
54.327545
54.35895
54.407547
54.44369
54.463192
54.45453
54.43968
54.4366
54.43678
54.453953
54.478054
54.5044
54.522762
54.53479
54.569237
54.614353
54.674
54.73166
54.793716
54.829784
54.843838
54.862934
54.893238
54.936375
54.979065
55.024822
55.04693
55.0682
55.084576
55.11939
55.16821
55.204266
55.237293
55.25916
55.297806
55.29097
55.315647
55.355858
55.39468
55.417065
55.41563
55.425526
55.36994
55.31088
55.256607
55.19403
55.12194
55.039692
54.972286
54.849583
54.73496
54.616703
54.507305
54.40256
54.293655
54.181114
54.042973
53.90334
53.776108
53.647934
53.5326
53.41177
53.295334
53.17707
53.05288
52.931557
52.805767
52.680885
52.564827
52.454983
52.345352
52.232014
52.132908
52.03169
51.938053
51.847294
51.77507
51.689285
51.609756
51.543575
51.480568
51.43458
51.40275
51.38529
51.36913
51.353832
51.34186
51.323425
51.312542
51.286808
51.253212
51.20419
51.138546
51.074112
51.015404
50.970016
50.935658
50.902412
50.88272
50.84992
50.83823
50.837627
50.852734
50.877117
50.913372
50.940823
50.962418
50.980446
51.004284
51.01081
51.022797
51.03208
51.00583
50.965984
50.939945
50.912582
50.878113
50.83507
50.7834
50.701828
50.636147
50.579456
50.53064
50.477036
50.409107
50.326183
50.225918
50.151665
50.082417
50.0234
49.966606
49.900246
49.83318
49.765617
49.723995
49.67951
49.650642
49.62581
49.595833
49.56368
49.531307
49.509544
49.488823
49.46026
49.434994
49.389336
49.34626
49.30207
49.268555
49.228355
49.18575
49.133053
49.066227
49.010376
48.952343
48.889412
48.827732
48.76834
48.70386
48.627605
48.56268
48.512592
48.467182
48.439327
48.428925
48.41077
48.38111
48.332947
