SMA_pred
50.62484
50.622032
50.614616
50.607082
50.60123
50.596615
50.590706
50.58523
50.578552
50.57045
50.564796
50.560265
50.55404
50.550064
50.545372
50.541298
50.53275
50.52793
50.523113
50.521
50.513176
50.5072
50.50234
50.49751
50.49408
50.488663
50.48194
50.477505
50.471478
50.462906
50.454823
50.4462
50.437435
50.42762
50.41446
50.40347
50.393356
50.378006
50.366287
50.355812
50.340363
50.327404
50.315964
50.30349
50.288536
50.274582
50.260326
50.24716
50.230633
50.218887
50.202503
50.187378
50.1701
50.15465
50.13597
50.120224
50.10362
50.082813
50.068214
50.050945
50.031986
50.015663
49.997555
49.981686
49.965054
49.94868
49.932438
49.91708
49.90156
49.886574
49.873306
49.85983
49.845127
49.832237
49.820316
49.80706
49.79487
49.785027
49.77415
49.76642
49.760853
49.755154
49.753464
49.75098
49.7509
49.75343
49.75728
49.76109
49.76658
49.77366
49.778797
49.787773
49.797405
49.80712
49.81965
49.833008
49.846264
49.859608
49.878677
49.894196
49.91282
49.92988
49.9505
49.96936
49.989983
50.012432
50.0307
50.051453
50.07378
50.09425
50.112164
50.134396
50.153076
50.171597
50.19154
50.21015
50.229458
50.24841
50.264656
50.282932
50.30093
50.31573
50.32949
50.345734
50.36118
50.37197
50.38452
50.397682
50.408817
50.41685
50.424675
50.430035
50.435
50.436165
50.43665
50.437935
50.43511
50.43218
50.42648
50.420685
50.416985
50.40867
50.402187
50.392162
50.382553
50.372894
50.36108
50.346954
50.33496
50.31788
50.30261
50.28576
50.270496
50.25398
50.240147
50.22299
50.21057
50.198692
50.184624
50.172443
50.16248
50.15482
50.151016
50.143253
50.135803
50.133785
50.130768
50.130623
50.12804
50.128536
50.128704
50.1312
50.13226
50.13603
50.139793
50.146103
50.152657
50.15955
50.16739
50.176586
50.18618
50.197563
50.210514
50.224483
50.23716
50.254444
50.270065
50.28959
50.306175
50.327744
50.34775
50.366745
50.384804
50.409065
50.43037
50.453632
50.477524
50.50129
50.52719
50.55209
50.57792
50.603622
50.628693
50.653988
50.678684
50.699623
50.72448
50.747353
50.767365
50.790264
50.80977
50.826218
50.845295
50.859688
50.877304
50.890987
50.906437
50.920113
50.933647
50.945564
50.956596
50.970074
50.979725
50.990017
51.001976
51.010376
51.0192
51.02665
51.03822
51.04491
51.053303
51.061237
51.069073
51.07644
51.08406
51.09009
51.097275
51.104767
51.111023
51.115704
51.119762
51.125423
51.132027
51.136017
51.141827
51.145805
51.149384
51.152756
51.157875
51.16169
51.16723
51.170883
51.174557
51.17632
51.181126
51.184944
51.1907
51.195522
51.197765
51.202602
51.205696
51.211388
51.217667
51.22316
51.22847
51.233627
51.240093
51.246964
51.25208
51.25899
51.268677
51.275665
51.28355
51.292973
51.302765
51.311764
51.321053
51.32905
51.3394
51.352108
51.360516
51.367363
51.37975
51.387062
51.395966
51.406155
51.413933
51.422047
51.429863
51.43935
51.44673
51.454903
51.465626
51.473362
51.480587
51.487026
51.4958
51.50377
51.51271
51.521023
51.529114
51.53681
51.54319
51.548237
51.55623
51.56472
51.571037
51.577103
51.584007
51.59
51.59678
51.601532
51.604465
51.609085
51.612923
51.61804
51.6198
51.62177
51.624454
51.624977
51.625446
51.626076
51.62649
51.62666
51.624737
51.62365
51.620907
51.618538
51.61622
51.61378
51.60879
51.60484
51.603043
51.59803
51.593468
51.58778
51.581493
51.576942
51.573334
51.566517
51.559193
51.554565
51.546425
51.540184
51.53201
51.527775
51.519054
51.510048
51.50382
51.49789
51.491394
51.481853
51.47402
51.467247
51.460476
51.44975
51.443844
51.438057
51.431385
51.42514
51.419956
51.416794
51.411324
51.40652
51.40384
51.400578
51.39861
51.397232
51.39351
51.39171
51.390747
51.389713
51.38935
51.38888
51.388542
51.389
51.390614
51.392284
51.394814
51.396095
51.397938
51.403023
51.406727
51.411556
51.41588
51.422863
51.42878
51.43375
51.442783
51.449673
51.45568
51.466236
51.472244
51.48052
51.487156
51.493916
51.501884
51.50982
51.51758
51.524307
51.532223
51.538918
51.544956
51.550613
51.557346
51.56407
51.571453
51.578743
51.584213
51.588608
51.59435
51.598896
51.60379
51.60527
51.608612
51.612617
51.61796
51.621044
51.62712
51.631863
51.634842
51.640972
51.64644
51.652264
51.657513
51.666386
51.67211
51.680096
51.687935
51.694645
51.704754
51.71082
51.719463
51.72659
51.73774
51.746124
51.75485
51.760696
51.770653
51.778725
51.78912
51.797573
51.806335
51.813747
51.82321
51.83235
51.843456
51.85198
51.86085
51.871593
51.87986
51.88866
51.896225
51.908154
51.91874
51.926586
51.937103
51.944828
51.95406
51.96363
