Date,org_akam,filtered_akam
1997-07-24 00:00:00-04:00,18.861980438232422,12.550345
1997-07-25 00:00:00-04:00,18.66474151611328,12.550491
1997-07-28 00:00:00-04:00,18.78801727294922,12.5506525
1997-07-29 00:00:00-04:00,19.046911239624023,12.5508
1997-07-30 00:00:00-04:00,18.75102996826172,12.550928
1997-07-31 00:00:00-04:00,18.68939781188965,12.551043
1997-08-01 00:00:00-04:00,18.59078025817871,12.551053
1997-08-04 00:00:00-04:00,18.77569007873535,12.550947
1997-08-05 00:00:00-04:00,18.849651336669922,12.550715
1997-08-06 00:00:00-04:00,18.911304473876953,12.550476
1997-08-07 00:00:00-04:00,18.923633575439453,12.550304
1997-08-08 00:00:00-04:00,18.701725006103516,12.550101
1997-08-11 00:00:00-04:00,18.75102996826172,12.549881
1997-08-12 00:00:00-04:00,18.64008903503418,12.549738
1997-08-13 00:00:00-04:00,18.516807556152344,12.549617
1997-08-14 00:00:00-04:00,18.68939781188965,12.549639
1997-08-15 00:00:00-04:00,18.048328399658203,12.549568
1997-08-18 00:00:00-04:00,18.0976505279541,12.5495
1997-08-19 00:00:00-04:00,18.331876754760742,12.549367
1997-08-20 00:00:00-04:00,18.4990177154541,12.549254
1997-08-21 00:00:00-04:00,18.151853561401367,12.549163
1997-08-22 00:00:00-04:00,18.350238800048828,12.549094
1997-08-25 00:00:00-04:00,18.387426376342773,12.549047
1997-08-26 00:00:00-04:00,18.201444625854492,12.549012
1997-08-27 00:00:00-04:00,18.151853561401367,12.54892
1997-08-28 00:00:00-04:00,18.040266036987305,12.548829
1997-08-29 00:00:00-04:00,17.829483032226562,12.548588
1997-09-02 00:00:00-04:00,18.164241790771484,12.548322
1997-09-03 00:00:00-04:00,18.325439453125,12.54789
1997-09-04 00:00:00-04:00,18.350238800048828,12.547526
1997-09-05 00:00:00-04:00,18.22624397277832,12.547191
1997-09-08 00:00:00-04:00,18.26344108581543,12.546863
1997-09-09 00:00:00-04:00,18.275840759277344,12.546688
1997-09-10 00:00:00-04:00,17.866682052612305,12.5465555
1997-09-11 00:00:00-04:00,17.866682052612305,12.546524
1997-09-12 00:00:00-04:00,18.201444625854492,12.546743
1997-09-15 00:00:00-04:00,17.705482482910156,12.547016
1997-09-16 00:00:00-04:00,17.531917572021484,12.547517
1997-09-17 00:00:00-04:00,17.65589714050293,12.548247
1997-09-18 00:00:00-04:00,17.35832405090332,12.549112
