EMA_pred
125.530136
125.37599
125.59927
126.16145
127.082306
128.59077
130.58267
131.71642
131.99693
132.03477
131.9433
131.2802
130.36926
129.92447
129.93645
131.01826
132.43445
133.24152
133.71512
134.15811
134.43835
134.58539
134.65747
134.69823
134.73193
134.74991
134.75488
134.7381
134.68965
134.57288
133.87419
129.25876
125.8588
124.76444
124.42491
124.30664
124.24863
124.219246
124.2117
124.21023
124.20439
124.199936
124.19847
124.19263
124.180466
124.17096
124.1644
124.15627
124.145
124.13663
124.13366
124.13653
124.145744
124.15954
124.17793
124.19851
124.21874
124.24321
124.2741
124.30929
124.34492
124.38888
124.43945
124.48947
124.56062
124.60057
124.56067
124.47457
124.39175
124.309074
124.23316
124.17555
124.13255
124.0908
124.04159
124.0102
124.00548
124.013016
124.022224
124.025925
124.024376
124.020226
124.01486
124.00784
123.99726
123.98051
123.95886
123.93174
123.89396
123.8446
123.76765
123.61799
123.24221
120.777084
115.80325
113.45881
112.61768
112.35225
112.22591
112.118904
112.00083
111.888626
111.7978
111.71007
111.614426
111.520134
111.45326
111.417435
111.40914
111.42507
111.45165
111.47942
111.51239
111.5429
111.57915
111.616264
111.6479
111.675316
111.68979
111.6957
111.70371
111.71161
111.718216
111.726006
111.72686
111.71967
111.710785
111.698006
111.6888
111.680916
111.683464
111.69291
111.691345
111.678406
111.63835
111.58051
111.50982
111.467674
111.44653
111.438034
111.477615
111.53638
111.58574
111.60785
111.62802
111.643715
111.64741
111.65144
111.668205
111.67866
111.684166
111.6779
111.64931
111.61331
111.57873
111.56377
111.56217
111.57419
111.59385
111.61159
111.61556
111.60492
111.58992
111.547165
111.48024
111.36532
111.144424
110.72383
109.77819
108.86647
108.59571
108.43024
108.269844
108.15302
108.08088
108.027374
107.97647
107.88296
106.84119
103.74119
102.27341
101.12414
100.501595
100.09796
99.76569
99.448616
99.11741
98.80682
98.50722
98.20551
98.02736
97.99062
98.054214
98.30578
98.65885
99.059944
99.47941
100.00545
100.73625
101.94655
103.87709
107.569534
107.96647
108.03514
108.10575
108.20472
108.33444
108.473
108.608444
108.807526
109.27329
110.04185
110.48235
110.6676
110.71919
110.71535
110.56914
110.17398
109.46085
108.84573
108.581215
108.35868
108.15738
108.03517
107.82117
103.14431
100.58367
99.4801
98.46992
97.25999
96.28954
95.28507
94.15271
93.00074
92.114815
91.58248
91.218315
90.89386
90.574814
90.29401
90.05908
89.86241
89.70413
89.58039
89.466934
89.36704
89.282646
89.19077
89.04578
88.796135
88.502785
88.24953
88.04266
87.95052
87.97516
87.988464
88.04896
88.138084
88.21223
88.36066
88.5916
88.85284
89.088875
89.283775
89.442444
89.598145
89.738625
89.861565
89.971115
90.0888
90.238144
90.42322
90.63961
90.89155
91.199036
91.510086
91.80781
92.12305
92.43439
92.76772
93.1267
93.46568
93.768394
94.00577
94.14693
94.17731
94.23057
94.25393
94.29201
94.30921
94.26486
94.289
94.38181
94.44506
94.45269
94.413895
94.27828
93.97349
93.58515
93.228035
92.88909
92.585526
92.32087
92.0467
91.81457
91.64637
91.541405
91.49829
91.50788
91.59597
91.732956
91.9181
92.23149
92.63175
93.074165
93.43108
93.598465
93.56917
93.31223
92.799164
92.24359
91.849724
91.51195
91.15919
90.854836
90.61164
