kalman_pred
0.5921287
1.0281558
0.6816282
0.4476612
-0.1768988
-0.54344535
-0.96036595
-0.0020150482
0.6383129
1.0552078
1.023726
1.5131863
1.5812398
1.4549941
1.8013318
1.9700015
2.1701987
2.1625857
1.9727362
1.8576945
1.4410851
1.3079351
1.6381904
1.9144565
2.844515
3.5372424
3.258301
3.212439
2.7990558
2.8087935
2.4381695
2.3814635
1.7244147
2.0739362
2.2222543
2.690189
3.5349553
3.8741693
3.4306626
3.1311784
2.5532117
2.6100075
3.2067404
3.9861572
4.1295195
4.0666485
3.9425788
3.572761
3.8451548
4.104193
4.1036873
4.289834
4.0701747
4.3769765
4.44967
4.423298
4.375341
4.8703585
5.2216797
5.407383
5.0899887
4.745995
4.3310366
4.512221
4.560691
4.561637
4.693554
4.3911986
4.517984
4.134961
3.7827513
4.416801
4.62686
3.6371398
3.5543468
3.3495092
3.83936
4.687648
5.08686
4.7759104
4.7720985
4.6300125
4.428689
4.5246425
4.347141
4.1221642
4.1730103
3.9612324
4.040283
4.2448697
4.3546863
4.643253
4.877602
5.039246
4.749968
4.1151934
3.7185547
3.5037715
3.4042742
4.052783
4.6168103
4.7461343
4.080096
3.3438275
1.7993618
0.91562843
0.31147254
0.40597436
0.07777239
0.8246732
1.1041747
1.055362
1.6077391
1.1613988
0.4847921
0.41467565
0.6333871
0.681241
0.34334087
0.26308316
0.49858737
0.78750956
1.0576245
1.0387866
1.6764063
1.7845602
1.7212287
2.0111651
1.9798225
1.9452782
1.809875
1.7733417
2.0267532
2.2014654
2.3836985
2.5994208
3.2893672
3.3955734
2.9727395
2.9387105
3.081183
3.608558
3.5770907
3.9140177
3.5214136
3.26206
3.082287
2.891958
2.7201536
2.8919568
3.9079792
4.34008
4.479155
4.6296654
4.485606
4.8064046
4.9055715
4.8829174
5.251302
5.5945177
5.7372704
5.8116636
6.1612267
6.4718986
6.630204
6.6808352
7.082618
7.432981
7.805091
7.6231723
7.009519
7.4391212
7.3538404
7.377192
8.004622
8.204905
8.127289
8.080827
8.330141
8.510256
8.304822
8.326803
8.857161
8.850766
8.380233
8.517895
7.8546553
7.526215
8.01293
8.458538
8.451564
8.22883
8.616246
8.825751
8.542939
8.907358
9.1376915
8.9602
8.761109
9.087924
9.27687
8.997232
8.530664
8.602885
8.501269
8.703953
8.68019
8.497221
8.208904
8.366497
8.348383
8.350155
8.151373
7.9262204
7.917906
7.843818
7.839407
8.537032
9.023844
8.762988
8.013343
7.761501
7.326307
6.830987
6.971867
7.0560794
7.5244756
8.204567
7.291697
6.1089973
5.5489373
5.942278
5.811543
6.397386
7.3921394
7.995107
7.928177
7.700509
8.473689
8.766998
8.898463
9.029591
9.551791
9.563077
9.36811
9.382106
9.465698
9.278255
8.953408
8.996158
9.359338
9.310938
9.129005
8.635412
8.340632
8.007544
7.4784856
7.2246766
8.203043
8.67124
8.187842
7.717082
7.9004974
8.143803
8.187766
9.162067
8.767614
7.588209
7.270915
6.476833
5.9800653
6.4108677
6.8064904
6.9213247
6.800598
6.302588
6.3309317
7.090345
7.474506
7.866005
8.549791
9.033218
9.367703
9.123621
8.895479
8.873214
9.347224
9.654418
9.994811
10.109039
9.905896
9.745449
9.769383
9.688636
9.663616
9.837246
10.153512
10.47891
10.159855
9.626184
9.634578
10.201389
10.034964
9.800674
10.088532
9.771092
8.820036
8.220908
7.829126
7.4086
7.0184093
7.2743955
7.393522
7.190225
6.6053576
6.059573
5.9367337
5.860973
5.998383
6.609966
7.0393186
6.9450383
7.5365047
8.004701
8.5623045
8.737512
8.606009
8.957734
9.416355
10.114809
10.4720125
9.886954
9.990733
9.817452
9.596517
9.560635
9.417627
8.874262
8.701591
8.465956
8.12556
8.113371
7.8388667
7.204175
7.077322
7.59635
8.360399
8.763769
8.429489
8.5192585
9.265205
9.72605
9.875322
10.152665
9.968288
10.082289
10.296781
10.532921
10.71706
10.6749735
10.826931
10.973082
11.061518
10.996717
11.193139
11.019545
11.37989
11.589385
11.630747
11.738136
12.0953045
12.470417
12.476304
12.42892
12.158273
12.617689
12.858866
13.15425
13.611301
14.138866
14.381281
12.255811
10.483279
9.784467
9.915456
10.242685
10.841725
10.2907505
9.970396
9.441487
8.903628
8.956907
10.811452
13.280711
14.752677
14.98507
14.827106
14.5352955
14.9660225
15.710273
15.994873
16.510403
16.269001
15.926836
15.06296
14.601075
13.711219
13.262905
13.084823
12.661564
13.429571
14.101767
13.807463
13.246697
12.464047
12.256132
11.516827
9.585581
8.256948
7.962371
8.177213
7.314354
6.9404407
4.791188
5.0824966
5.3215175
6.164996
7.178588
7.2407827
7.2869954
7.224551
7.198139
8.021274
8.5064125
8.080231
8.560947
8.3470335
8.499541
8.500943
8.503222
9.023234
9.644786
8.850175
8.619152
8.597255
8.773812
8.741041
8.718596
7.863302
7.773751
6.866159
6.2275023
7.0206056
7.7097445
7.2821035
7.396097
7.2303176
7.1481175
7.6123166
7.5060463
6.9838505
7.630238
8.687734
9.352058
9.183203
8.811847
8.643084
8.198096
8.095504
8.455019
8.017779
6.818063
6.817742
7.064804
7.9522743
9.0784235
9.344696
9.738349
9.2254715
8.829481
8.2449665
8.447584
8.440583
9.188748
10.229066
10.591993
10.417253
9.950283
10.3150215
10.036906
9.967464
11.069268
11.243344
10.695524
10.1676855
10.081243
10.124613
9.586807
9.755907
9.871635
9.999297
10.27427
10.101339
10.309511
10.360676
10.456331
10.605652
10.368149
10.786728
11.298102
11.553153
11.602114
11.189432
10.469766
10.23265
10.346295
10.549276
10.772219
10.749711
10.765531
10.445771
9.580037
9.544467
9.569827
9.543373
9.374914
9.849842
10.277263
10.202181
9.921207
9.545485
9.672304
9.223017
9.177511
9.462155
9.5824995
9.789544
9.121046
9.098867
8.811076
8.901756
8.862529
8.960824
8.978019
9.060182
8.498057
7.8574696
6.5606685
5.562847
5.464484
5.4938025
4.8686004
4.7672663
4.947704
5.150594
4.9627295
5.4867125
5.676516
5.8530116
6.6527677
7.1474333
7.4852
7.8051453
7.401806
7.6606765
7.6340294
7.60051
7.4546294
7.4111123
7.226535
7.1693616
6.842241
6.8437924
6.960302
6.9926133
6.912854
6.8452473
6.5859275
6.6036267
6.6144276
6.8402843
7.608026
8.020205
7.6632905
6.9099107
6.5946617
5.7490497
5.0841527
4.864364
4.5605583
3.469705
2.8641696
3.3383598
3.4886153
2.3360221
3.4206235
3.051799
0.67066234
-0.82717973
-0.89160043
-0.68370146
-0.631672
0.92809504
1.4757259
2.9512725
2.845766
4.6746626
7.2096343
8.159441
9.239159
9.435892
10.278994
10.967705
11.526129
11.936939
12.734878
12.815653
13.4092455
13.672973
13.386861
13.372774
13.484577
13.631444
13.759185
14.467522
14.544882
14.137652
14.689396
14.668332
13.968977
13.517872
14.283032
13.879279
14.248932
15.530503
15.896707
15.76869
14.778585
14.5469
13.136386
12.8609295
12.082385
11.873532
12.566461
13.23151
15.1233835
16.559374
16.629862
17.005331
16.726196
16.549572
16.120642
15.866216
15.071232
14.9406805
13.29018
11.75479
