SMA_pred
79.74065
79.55395
79.45503
79.4634
79.55225
79.6563
79.808014
80.01896
80.21969
80.37719
80.58417
80.816185
81.05121
81.30453
81.65337
82.129265
82.691086
83.31824
84.000786
84.74653
85.52403
86.298546
87.04676
87.714676
88.29968
88.75891
89.06425
89.24368
89.374825
89.43197
89.36297
89.23959
89.167336
89.131325
89.108635
89.11613
89.17537
89.27628
89.4359
89.70682
90.098274
90.59762
91.1718
91.7439
92.24959
92.630806
92.81243
92.78202
92.480934
91.818665
91.02027
90.14834
89.27801
88.41591
87.529205
86.50271
85.52991
84.78618
83.99999
83.402405
82.82326
82.3709
82.195145
81.98013
81.6096
81.37679
81.46016
81.58804
82.047745
82.623924
83.30222
83.942024
84.228226
84.488365
85.11756
85.946815
86.581604
87.21723
87.71351
88.234055
88.79608
89.44761
90.28185
91.23588
92.207306
93.04545
93.89989
94.68676
95.39661
96.0868
96.60315
96.80633
96.65366
96.22756
95.63211
95.01831
94.45337
93.978584
93.63331
93.36844
93.06052
92.75836
92.592896
92.55004
92.542305
92.46181
92.4605
92.50353
92.53698
92.48166
92.55976
92.87991
93.37158
93.94176
94.559555
95.18115
95.68737
95.95891
96.17961
96.42658
96.67146
96.73523
96.590294
96.301636
95.953445
95.63193
95.35588
95.21875
95.08909
94.92586
94.7698
94.74144
94.92365
95.17331
95.5564
95.982155
96.6628
97.58253
98.523544
99.49059
100.57166
101.697105
102.60246
103.3697
104.085175
104.708984
105.07432
105.34857
105.60418
105.8058
105.84893
105.7881
105.86853
105.962875
105.91656
105.82145
105.76968
105.692825
105.53932
105.35323
105.121994
104.8635
104.48407
104.02893
103.59638
103.27379
102.927025
102.49882
102.138084
101.86569
101.73849
101.69599
101.7732
101.99389
102.33245
102.74863
103.276985
103.926865
104.70038
105.556
106.24294
106.60472
106.61516
106.51793
106.27246
105.766235
105.13745
104.4878
103.68321
102.68065
101.86682
101.41589
101.371056
101.4175
101.58959
101.92264
102.319275
102.71633
103.05643
103.38683
103.57367
103.62533
103.52561
103.41023
103.35078
103.33004
103.40251
103.59013
103.82728
103.974174
104.133064
104.287285
104.41533
104.454895
104.38444
104.13481
103.69544
103.10733
102.19725
101.09401
99.865166
98.569664
97.26898
96.0519
95.12271
94.33732
93.64497
92.89174
92.39816
92.235535
92.330475
92.597115
93.00324
93.36748
93.60269
93.816666
94.07266
94.40603
94.80163
95.26442
95.62723
95.948135
96.24115
96.5381
96.80933
96.98927
97.11786
97.26425
97.36396
97.38599
97.38193
97.37734
97.38927
97.43891
97.574196
97.764946
97.979614
98.212776
98.50536
98.840385
99.17459
99.41659
99.579124
99.67452
99.68281
99.52939
99.27098
98.9772
98.60855
98.15807
97.69037
97.32685
97.128456
97.151794
97.31988
97.70299
98.20793
98.8235
99.722565
100.96791
102.19765
103.22833
104.078255
104.755714
105.24972
105.6026
105.97139
106.375694
106.66866
106.37608
105.712006
105.01008
104.120514
103.07411
101.97222
100.88426
99.56397
98.07063
96.449646
94.99484
93.853386
92.90223
92.176765
91.481514
90.882744
90.48117
90.250275
90.08561
89.898186
89.85284
89.950554
90.17354
90.4796
90.892876
91.346695
91.735115
92.08303
92.412094
92.692535
92.93347
93.24693
93.56885
93.79492
93.979576
94.2592
94.61123
94.94505
95.242096
95.619545
96.04072
96.380295
96.61912
96.85748
97.139656
97.424385
97.66046
97.8592
98.0791
98.31232
98.55355
98.88066
99.33749
99.819214
100.26608
100.65391
100.96763
101.1706
101.36875
101.62266
101.89944
102.11613
102.23923
102.38003
102.54676
102.77918
103.13061
103.619446
104.0848
104.49236
104.86934
105.24456
105.61054
105.9462
106.2649
106.50717
106.66367
106.82828
107.00398
107.188774
107.37753
107.59829
107.82524
108.12216
108.45957
108.80098
109.16135
109.471
109.73474
109.87024
109.930145
109.924095
109.849266
109.66983
109.47949
109.334465
109.20044
109.10431
109.05584
109.13713
109.26252
109.40681
109.564865
109.74733
109.84775
109.83385
109.769585
109.72302
109.6693
109.5981
109.56306
109.53412
109.49581
109.52335
109.66466
109.922195
110.19479
110.46489
110.74697
111.0157
111.26761
111.27644
111.11296
110.84175
110.51307
110.12641
109.74392
109.45734
109.135
108.80744
108.45098
108.20321
108.0552
107.942345
107.85101
107.7356
107.58563
107.36588
107.08548
106.808365
106.56295
106.42774
106.350334
106.276375
106.192696
106.12875
106.123886
106.0706
106.00228
105.93182
105.83965
105.7483
105.5773
105.296486
104.90646
104.489044
104.05856
103.684944
103.36888
102.9756
102.50829
101.96619
101.47851
100.966225
100.473015
100.00584
99.519615
98.97622
98.38075
97.85932
97.39482
97.095184
96.93703
96.97932
97.199715
97.51266
97.90831
98.37914
98.89207
99.40669
99.817245
100.058174
100.16635
100.18737
100.09818
100.06893
100.10519
100.10813
100.11061
100.206
100.47706
100.82498
101.23595
101.62045
102.04949
102.35884
102.55787
102.78961
103.03468
103.227036
103.43264
103.673805
103.91187
104.21107
104.38362
104.48337
104.58035
104.65915
104.726204
104.78481
104.80149
104.81931
104.886986
104.988106
105.2544
105.66073
106.062775
106.41883
106.78255
107.18492
107.58996
107.99652
108.3635
108.714096
108.98978
109.16864
109.33664
109.55046
109.67914
109.601105
109.35087
109.010956
108.61362
108.17226
107.73612
107.30881
106.8458
106.41542
106.079254
105.882545
105.875336
105.89397
105.805855
105.620056
105.499725
105.506096
105.56468
105.69697
105.82737
105.9551
106.06689
106.18568
106.422585
106.691635
106.81364
106.7432
106.5648
106.13373
105.39798
104.44098
103.35141
102.127754
100.88727
99.852325
99.0601
98.50645
98.13262
98.13522
98.51412
99.208824
99.92746
100.72153
101.49917
102.149994
102.55939
102.83964
103.07777
103.327225
103.627426
103.96619
104.46032
105.06725
105.73199
106.48026
107.357315
108.28637
109.16989
109.888725
110.439865
110.93114
111.37852
111.74308
112.013794
112.19569
112.25767
112.20471
112.096954
111.99538
111.88058
111.81509
111.82981
111.85939
111.820984
111.792145
111.72054
111.520805
111.246735
110.864876
110.36445
109.75278
108.7706
107.37127
105.7031
103.84094
101.958626
100.166534
98.44589
96.80971
95.34216
93.949394
92.81253
92.09887
91.755684
91.65235
91.71017
91.848114
92.10055
92.45929
92.79299
93.05679
93.42902
93.78626
94.10119
94.394295
94.64791
94.82395
94.82664
94.4534
93.76229
92.95218
91.920395
90.77091
89.68465
88.63284
87.61144
86.75914
86.16513
85.8173
85.7103
85.70629
85.86284
86.14777
