hybrid_pred
-1.9414568
-1.94056
-1.9399576
-1.9397264
-1.9400774
-1.9410118
-1.9425168
-1.9446753
-1.9474354
-1.9507326
-1.9543896
-1.9580815
-1.9612895
-1.9634211
-1.964104
-1.9632343
-1.960713
-1.9566405
-1.9512554
-1.9449794
-1.9382424
-1.931439
-1.924947
-1.9191186
-1.9143951
-1.9112561
-1.9101503
-1.9113193
-1.9147749
-1.9203279
-1.9273744
-1.9350818
-1.942575
-1.9491664
-1.9544086
-1.9580839
-1.9602263
-1.9611007
-1.9607575
-1.9592
-1.9562881
-1.9517393
-1.9455477
-1.9381926
-1.930417
-1.923125
-1.9172243
-1.9131862
-1.9111421
-1.9104557
-1.9101944
-1.9097884
-1.9094814
-1.9096495
-1.9106429
-1.9126318
-1.9151468
-1.918094
-1.9208337
-1.922905
-1.9243381
-1.9253343
-1.9265636
-1.9283524
-1.9302019
-1.9310641
-1.930389
-1.9283432
-1.9261202
-1.9245968
-1.9247702
-1.9268423
-1.9303046
-1.9349458
-1.9398253
-1.9444461
-1.9481443
-1.9503249
-1.9510221
-1.9501693
-1.9475827
-1.943231
-1.937611
-1.9311694
-1.9246047
-1.9181303
-1.9118596
-1.9055856
-1.8993317
-1.8934534
-1.888426
-1.8848734
-1.8829601
-1.8827051
-1.883613
-1.8849818
-1.8863577
-1.8876561
-1.8892342
-1.8915417
-1.8947802
-1.8985628
-1.9023902
-1.9058145
-1.9087656
-1.9113418
-1.913776
-1.9161664
-1.9183049
-1.919585
-1.9193312
-1.9170216
-1.9126645
-1.9067205
-1.8998704
-1.8928298
-1.8858607
-1.8789337
-1.8722281
-1.8660449
-1.8608276
-1.8569142
-1.8545077
-1.8540001
-1.8553787
-1.858458
-1.8629273
-1.8682843
-1.8740077
-1.8796718
-1.8850502
-1.8899013
-1.8939677
-1.8967276
-1.8980889
-1.8977728
-1.895971
-1.8930821
-1.8893716
-1.8852586
-1.8808905
-1.87679
-1.8733969
-1.8708007
-1.8690274
-1.8679765
-1.8672594
-1.8666352
-1.8659736
-1.865001
-1.8636432
-1.8615874
-1.859071
-1.8561685
-1.8528199
-1.8490707
-1.8450229
-1.8411764
-1.8378876
-1.8354961
-1.8343681
-1.8348123
-1.8370502
-1.8413628
-1.8476425
-1.8555961
-1.8645293
-1.8732804
-1.8809737
-1.8869729
-1.891077
-1.8930627
-1.8928839
-1.8906679
-1.8863896
-1.8800353
-1.8719413
-1.8628638
-1.8538402
-1.8460649
-1.8403012
-1.837099
-1.8362311
-1.8372719
-1.8399364
-1.8437886
-1.8484317
-1.8534702
-1.8585454
-1.8631374
-1.8669058
-1.8696097
-1.8713593
-1.8721993
-1.8723338
-1.8722957
-1.8725703
-1.8737392
-1.875927
-1.8793263
-1.88386
-1.8891943
-1.8947366
-1.899767
-1.9033585
-1.9046011
-1.9033102
-1.8998147
-1.8949915
-1.8894811
-1.8837662
-1.8781
-1.872416
-1.8666275
-1.8608419
-1.8557664
-1.8521677
-1.8510091
-1.852652
-1.8567508
-1.862354
-1.8684888
-1.8745137
-1.8801101
-1.8854741
-1.890811
-1.8961667
-1.9010148
-1.9048461
-1.9071685
-1.9079156
-1.9073241
-1.905826
-1.9041672
-1.9025743
-1.9010657
-1.8994831
-1.8976016
-1.8951384
-1.8921713
-1.8890934
-1.8865051
-1.8848125
-1.8841406
-1.8844818
-1.8855456
-1.8871584
-1.8892434
-1.8917162
-1.8943802
-1.8968599
-1.8986555
-1.8993688
-1.8986397
-1.8962923
-1.8922541
-1.8865442
-1.8795285
-1.8718
-1.8640398
-1.8568597
-1.8505971
-1.8457032
-1.8426503
-1.8419899
-1.8440663
-1.8486309
-1.8551383
-1.8630497
-1.8718182
-1.8808999
-1.8899016
-1.8986986
-1.907369
-1.9155798
-1.9224383
-1.9267242
-1.9277782
-1.925782
-1.9216578
-1.916653
-1.9113613
-1.9059844
-1.900546
-1.8948898
-1.8886957
-1.8820131
-1.8752409
-1.8694096
-1.8652573
-1.8627563
-1.8617316
-1.8616612
-1.8622215
-1.8633237
-1.8652934
-1.8685005
-1.8729908
-1.8785691
-1.8849406
-1.8913177
-1.896832
-1.9011045
-1.9040519
-1.9061267
-1.9076407
-1.908877
-1.9100572
-1.910845
-1.9109752
-1.9103633
-1.9091266
-1.9074347
-1.9055362
-1.9036609
-1.9019456
-1.9004571
-1.8992165
-1.8982154
-1.897196
-1.895952
-1.8945395
-1.8929663
-1.8912234
-1.8893253
-1.8873832
-1.8856336
-1.8842332
-1.8832737
-1.88273
-1.8823144
-1.8817989
-1.8809496
-1.8797798
-1.8784975
-1.8772165
-1.8760097
-1.8747838
-1.8732575
-1.8712549
-1.86869
-1.8659068
-1.8633446
-1.8612468
-1.8598415
-1.8591526
-1.8589599
-1.85898
-1.8589878
-1.858962
-1.8588955
-1.8586421
-1.8581327
-1.8572032
-1.8557452
-1.8538054
-1.851572
-1.8493602
-1.8474444
-1.8461425
-1.8456169
-1.8458921
-1.846672
-1.8476464
-1.8485621
-1.849188
-1.8494923
-1.8493955
-1.8488177
-1.8476588
-1.8459326
-1.8437377
-1.8412422
-1.838659
-1.8362174
-1.8341907
-1.8326746
-1.8318429
-1.8316472
-1.8319166
-1.8324586
-1.8330876
-1.8337003
-1.8341683
-1.8344116
-1.8343362
-1.8338922
-1.8329681
-1.8317368
-1.8304728
-1.8295531
-1.8294023
-1.830327
-1.8324548
-1.835455
-1.8388182
-1.8420298
-1.844642
-1.8464776
-1.847574
-1.8480282
-1.8479614
-1.8474387
-1.846462
-1.8449651
-1.8428165
-1.8400838
-1.8372426
-1.8348883
-1.8336433
-1.8335884
-1.8343792
-1.8355937
-1.8368741
-1.8380919
-1.8391821
-1.8402243
-1.841363
-1.8427086
-1.8442136
-1.8458172
-1.8472806
-1.8485382
-1.849782
-1.8513291
-1.8535713
-1.8564067
-1.8595313
-1.8624882
-1.8649133
-1.8667084
-1.8679117
-1.8687555
-1.8695008
-1.8702115
-1.8709126
-1.8713872
-1.8714157
-1.8709592
-1.8701162
-1.8692173
-1.8683798
-1.867449
-1.8660331
-1.8638982
-1.861142
-1.8581856
-1.8556323
-1.8539523
-1.8534735
-1.8542871
-1.856432
-1.8596745
-1.8635912
-1.8677878
-1.8720402
-1.8762231
-1.8801024
-1.8834419
-1.8857721
-1.8868816
-1.886735
-1.885387
-1.883014
-1.8798589
-1.8763096
-1.8727791
-1.8696678
-1.8672818
-1.8657287
-1.8649594
-1.8648566
-1.8653467
-1.8662652
-1.8674794
-1.8689454
-1.8704953
-1.8717978
-1.8724511
-1.8722807
-1.8710927
-1.8690714
-1.8664137
-1.863453
-1.8605393
-1.8577785
-1.8553159
-1.853075
-1.8509206
-1.84875
-1.8467598
-1.8451508
-1.8441086
-1.8435289
-1.8434094
-1.8438296
-1.8448361
-1.8467076
-1.8493142
-1.852487
-1.855886
-1.8591704
-1.8620863
-1.8643196
-1.8655523
-1.865694
-1.8647348
-1.8628757
-1.8604405
-1.8575566
-1.8543631
-1.8509588
-1.8475211
-1.8442069
-1.8411022
-1.8383706
-1.83614
-1.834489
-1.8333267
-1.8326312
-1.8326167
-1.8335956
-1.8357365
-1.8390125
-1.8431624
-1.8478056
-1.8526733
-1.8577603
-1.8631505
-1.8687748
-1.8744318
-1.8797164
-1.8839451
-1.8863488
-1.8864474
-1.8840383
-1.879292
-1.8726649
-1.864894
-1.8566812
-1.8485842
-1.841077
-1.8345577
-1.8294206
-1.8259363
-1.8246063
-1.8257325
-1.8292328
-1.834411
-1.840391
-1.8464115
-1.8518809
-1.8565081
-1.8600528
-1.8622234
-1.8626673
-1.861417
-1.858757
-1.8553473
-1.8517843
-1.8486856
-1.8467971
-1.846524
-1.847847
-1.8503188
-1.8534169
-1.8564286
-1.8589292
-1.860469
-1.860824
-1.859748
-1.8572649
-1.8537534
-1.849809
-1.8462057
-1.8435471
-1.8421748
-1.8421823
-1.8435667
-1.8461881
-1.8498791
-1.8545212
-1.8600777
-1.8664091
-1.8730389
-1.8791908
-1.8837829
-1.8860768
-1.8858314
-1.8833319
-1.879348
-1.8744277
-1.8688817
-1.8629737
-1.8565402
-1.8496767
-1.8429049
-1.837061
-1.8333917
-1.8326949
-1.8351517
-1.8404385
-1.8477961
-1.8566949
-1.8666483
-1.8773226
-1.8886818
-1.9004205
-1.9123601
-1.9240643
-1.934593
-1.9431608
-1.9489563
-1.9515487
-1.9513777
-1.948943
-1.9447873
-1.9394588
-1.9332793
-1.9265503
-1.919585
-1.9126555
-1.9061514
-1.9006475
-1.8969134
-1.8955454
-1.896931
-1.9009085
-1.9071411
-1.9149824
-1.9234936
-1.9316204
-1.9384518
-1.9433866
-1.9460747
-1.9466534
-1.9453621
-1.9423758
-1.937955
-1.9325913
-1.9268498
-1.9213791
-1.9167858
-1.913574
-1.9122137
-1.9128209
-1.9153082
-1.919332
-1.9244412
-1.9299389
-1.9352777
-1.9400707
-1.9439852
-1.9469595
-1.9488573
-1.9495661
-1.9491576
-1.9478302
-1.9459782
-1.94411
-1.9424984
-1.9413246
-1.940713
-1.940711
-1.9413524
-1.942246
-1.9430243
-1.9432011
-1.9424914
-1.940941
-1.9388095
-1.9364642
-1.9343002
-1.9326944
-1.9320035
-1.9323866
-1.9335772
-1.9355497
-1.9382778
-1.9416357
-1.9455698
-1.9497051
-1.95363
-1.9566883
-1.9582208
-1.957962
-1.9561367
-1.9531478
-1.9498273
-1.9469874
-1.9452012
-1.9447004
-1.9451874
-1.9465377
-1.9484396
-1.9505146
-1.9526045
-1.954603
-1.956655
-1.9587661
-1.9607137
-1.9622055
-1.9627717
-1.9621714
-1.9608972
-1.9595919
-1.9589375
-1.9593257
-1.9608823
-1.9636507
-1.967125
-1.9707654
-1.9739655
-1.9761245
-1.9770414
-1.9766766
-1.9752102
-1.9729613
-1.9699172
-1.9661025
-1.9616548
-1.9567357
-1.9519356
-1.9478964
-1.9452819
-1.9445472
-1.9456176
-1.9481689
-1.9516503
-1.9553958
-1.9590565
-1.9624348
-1.9654045
-1.9677511
-1.9691397
-1.9694862
-1.9688406
-1.967422
-1.9656533
-1.9641403
-1.9632792
-1.9630646
-1.963193
-1.9631277
-1.9623795
-1.9606422
-1.9578738
-1.9543039
-1.950235
-1.945873
-1.9415987
-1.9376768
-1.9343792
-1.931989
-1.9306765
-1.9304756
-1.9313241
-1.9331399
-1.935806
-1.9391294
-1.9429494
-1.94722
-1.9519098
-1.956853
-1.961807
-1.9664719
-1.9703947
-1.9731544
-1.9745017
-1.9744523
-1.9733174
-1.9714272
-1.969324
-1.9674977
-1.9662968
-1.9658662
-1.9661521
-1.9670768
-1.9685785
-1.9706509
-1.9733324
-1.9763359
-1.9789753
-1.980482
-1.9803169
-1.9783555
-1.9747114
-1.9698938
-1.9645896
-1.9593011
-1.9544964
-1.9503433
-1.9469969
-1.944694
-1.9436599
-1.944412
-1.9470282
-1.950946
-1.955625
-1.960609
-1.9656874
-1.9708523
-1.9759457
-1.9810257
-1.9860151
-1.9906771
-1.9948615
-1.9982402
-2.000722
-2.0024188
-2.0036347
-2.0049605
-2.0066116
-2.0083683
-2.00995
-2.0110202
-2.0115016
-2.0115426
-2.011352
-2.0112607
-2.011442
-2.0118546
-2.012351
-2.0128074
-2.0130494
-2.012967
-2.0124667
-2.0116289
-2.0106063
-2.009435
-2.0080638
-2.0063994
-2.004286
-2.001538
-1.9979681
-1.9935944
-1.9885672
-1.9830931
-1.977613
-1.9726186
-1.968531
-1.965605
-1.9636649
-1.9623952
-1.9614892
-1.9607421
-1.9602288
-1.9602175
-1.9607542
