na_pred
74.78785
74.953285
75.0142
74.96297
74.76626
74.479576
74.07051
73.6597
73.288895
72.92248
72.61928
72.38467
72.07757
71.693665
71.12229
70.38928
69.51021
68.5198
67.44261
66.282
65.106674
64.109924
63.39918
62.94905
62.865093
62.91095
63.07421
63.26798
63.451344
63.51849
63.360806
63.078583
62.95028
63.270756
64.11375
65.2972
66.51651
67.645515
68.63655
69.38327
69.98331
70.32699
70.11409
69.8454
69.53837
69.26208
69.077736
68.78136
68.381165
67.97721
67.67953
67.487564
67.366165
67.34211
67.33505
67.41433
67.60982
67.85241
67.9464
67.919655
67.76638
67.59344
67.33228
67.08321
66.7037
66.18338
65.63558
64.984604
64.285866
63.38055
62.41325
61.511845
60.804447
60.356075
60.02649
59.68332
59.373417
59.134804
59.108162
59.28865
59.53273
59.908154
60.38207
60.861103
61.385456
61.903053
62.341183
62.70478
63.00834
63.25193
63.48165
63.68398
63.84239
63.91361
63.943157
63.94824
64.00458
64.25087
64.611595
65.004616
65.35725
65.72501
66.13725
66.57494
67.06922
67.58763
68.05734
68.46081
68.79299
69.036446
69.14615
69.13059
69.04968
68.934975
68.87475
68.91481
69.00083
69.17476
69.401955
69.5625
69.73892
69.939514
70.195656
70.4794
70.74152
71.02927
71.27473
71.44652
71.64471
71.776794
71.69686
71.45459
71.10893
70.75418
70.48022
70.35114
70.37098
70.55051
70.82265
71.255936
71.78479
72.25451
72.66546
73.06206
73.47073
73.886024
74.343704
74.75038
75.07721
75.30221
75.49223
75.7157
75.970055
76.28647
76.621475
77.049545
77.55063
78.08971
78.606415
78.95935
79.10337
79.02391
78.72655
78.27993
77.696594
77.04188
76.422066
76.001396
75.78628
75.76413
75.9067
76.15369
76.469
76.754715
77.056435
77.21776
77.25096
77.11912
76.83816
76.47089
76.09722
75.83446
75.85495
76.08763
76.486
76.98305
77.49589
77.966194
78.28507
78.32408
78.22511
78.16408
78.111984
78.10263
78.09708
78.08083
78.081764
78.1503
78.34541
78.53058
78.74832
79.05151
79.44497
79.819824
80.18796
80.49538
80.7563
81.021866
81.31969
81.65451
81.96883
82.26383
82.515526
82.68109
82.777115
82.79787
82.80194
82.78023
82.81232
82.98281
83.44674
84.14293
84.86579
85.42879
85.8258
86.16247
86.48036
86.86144
87.274445
87.42995
87.35647
87.20955
87.10633
86.86272
86.676476
86.573204
86.57591
86.698875
86.86124
87.19928
87.46063
87.66514
87.87068
88.15016
88.46855
88.92785
89.444534
89.77928
89.933754
89.989204
89.96323
