kalman_pred
4.2256722
4.1689606
3.8310075
3.2652607
2.7017057
2.201295
1.8380207
1.5268544
1.2196456
0.965617
0.81410164
0.6224607
0.25486642
-0.30290246
-1.1416134
-2.2302692
-3.418916
-4.521289
-5.581944
-6.6277943
-7.4298005
-7.926664
-7.975508
-7.49233
-6.90697
-6.341318
-5.8982024
-5.643874
-5.8021693
-6.209416
-6.6856885
-7.1831822
-6.7761087
-5.3481593
-3.3482194
-1.323148
0.1228226
0.7397629
0.75481987
0.6219877
0.35468367
-0.070615694
-0.23714069
-0.59142804
-0.96693707
-1.2324437
-1.5361682
-1.8837391
-2.184247
-2.4097857
-2.5472534
-2.6569877
-2.5535915
-2.3798926
-2.1263213
-1.7632678
-1.4951282
-1.3784093
-1.4770598
-1.8094476
-2.2122483
-2.568932
-2.7409282
-3.0427763
-3.4998922
-4.0238895
-4.706292
-5.4244847
-6.3646364
-7.438346
-8.340706
-8.790318
-8.844885
-8.680646
-8.536651
-8.610911
-8.858381
-8.968998
-8.806431
-8.291058
-7.4211764
-6.508332
-5.810951
-5.3358455
-5.1042686
-4.9461155
-4.6173067
-4.2139697
-3.8873997
-3.6849902
-3.559647
-3.4790332
-3.5091472
-3.5680192
-3.597802
-3.5098882
-3.1996996
-2.6966875
-2.0858173
-1.5756947
-1.2247182
-0.9801178
-0.7273504
-0.31474307
0.24464978
0.7952292
1.2827902
1.5926005
1.5675633
1.3228053
1.0327346
0.8194149
0.6705325
0.6197804
0.7430108
0.93938166
1.1847545
1.451349
1.6297146
1.7298629
1.8115172
1.9649719
2.209872
2.5299935
2.8703275
3.0546055
3.13153
3.157103
3.1460824
3.0185792
2.6521833
2.054872
1.476733
1.0833764
0.9678558
1.1901466
1.6661351
2.261381
2.8777063
3.332205
3.6338325
3.8779757
4.114031
4.346538
4.69146
5.137603
5.52727
5.781409
5.7831745
5.6842246
5.6519194
5.7613854
6.057936
6.4593654
6.9490232
7.4128556
7.8859744
8.252717
8.423594
8.385424
8.018224
7.348797
6.485427
5.628238
4.7913876
4.117925
3.7740276
3.8021076
4.1326666
4.5157275
4.8442683
5.2124457
5.4831867
5.639905
5.567411
5.4137673
5.1621194
4.76572
4.079376
3.3534267
3.018327
3.182755
3.7099056
4.487474
5.2791696
5.888416
6.217745
6.1991563
5.74368
5.2156935
4.8957615
4.837457
4.9538136
5.0828457
5.0802603
4.983454
4.9088316
4.949667
5.0666695
5.356898
5.7706876
6.2213078
6.540452
6.7426248
6.8036566
6.866281
6.9675646
7.1697216
7.427282
7.7072306
7.962962
8.1200905
