kalman_pred
6.8417325
6.4376707
6.3154964
7.4619207
8.114067
8.09335
7.6512914
8.047502
8.263092
8.30913
8.728816
9.256503
9.349241
10.208448
11.863875
13.423633
14.369776
15.198081
15.621457
16.510778
17.452663
17.977734
17.512152
17.368267
17.880219
18.06016
17.230814
16.422092
16.49345
16.660448
15.8406105
14.932543
15.288565
16.352325
17.010353
16.77157
16.21697
16.35499
17.397482
18.825148
19.61645
19.985588
20.79841
21.507538
21.21496
19.47381
16.81015
14.7420845
12.548691
9.491785
8.569969
8.895657
10.198295
10.2282505
8.777614
4.2090387
3.5948422
4.5540085
3.6407697
1.1929373
-0.0050588897
1.8855565
6.6128516
8.204898
2.3503351
-0.020178894
3.6991844
7.463135
9.309919
7.3909087
7.6916847
8.410113
9.878662
9.837559
11.7455015
13.424389
13.527171
13.397334
13.2310295
13.595298
15.434152
17.675995
19.916752
21.038439
22.052519
21.150316
21.66077
21.469603
21.764341
21.110506
20.624697
17.818272
15.800453
14.19666
14.529443
14.9800625
15.145405
14.846253
15.245837
16.384789
14.626359
12.637645
12.134065
13.867426
13.863437
12.690588
12.428614
14.177867
15.329526
14.921428
14.493321
15.911165
18.438902
19.992067
19.571136
18.108107
17.22517
16.00868
16.919853
17.51212
17.829672
15.470556
13.810856
13.655494
14.401135
14.576127
14.344502
13.548361
13.576945
13.934196
13.937602
14.4189825
16.068813
17.132858
17.849379
18.196823
20.986078
23.776325
24.280851
23.34021
24.617071
26.413576
25.307278
24.058245
24.266993
24.944807
24.43426
24.778723
24.955513
24.701216
24.14802
23.473454
24.158897
24.349388
22.68152
20.988869
21.277159
22.366982
22.191973
20.51977
19.039082
18.689035
18.313244
16.972498
15.688117
16.189995
16.465385
15.735274
15.251434
15.874523
16.913658
17.666662
17.75333
17.787006
18.56776
19.938745
21.413822
22.367233
23.58981
25.026793
23.406445
19.219372
14.774626
14.995893
15.398993
14.009971
11.453113
11.501957
11.738848
11.593434
12.069628
13.878147
15.716086
15.592668
14.576774
14.762991
15.820602
16.03621
15.631216
14.668108
13.871935
13.6420765
