wavelet_pred
3.325015
3.3402662
3.3556867
3.368793
3.3878057
3.399423
3.4150589
3.4331603
3.4487152
3.4620006
3.4832618
3.4948947
3.5154107
3.5303502
3.5488808
3.567541
3.580904
3.6012583
3.6260612
3.632425
3.6595063
3.672611
3.703061
3.710433
3.7304723
3.760959
3.7716892
3.7965076
3.812829
3.8403058
3.854876
3.8834264
3.8957691
3.9285078
3.9418533
3.9707985
3.9889014
4.014981
4.0370913
4.0633197
4.0803742
4.114507
4.130334
4.1626363
4.1792917
4.209974
4.2396984
4.260801
4.279584
4.3174787
4.3444858
4.380786
4.357316
4.4659696
4.4296603
4.4886737
4.507071
4.5442524
4.5594006
4.6080084
4.620569
4.6634326
4.6862426
4.7225943
4.750581
4.781704
4.8177075
4.8452363
4.8818374
4.914782
4.942201
4.982642
5.0149226
5.0489063
5.0793624
5.1222763
5.1518607
5.1891003
5.224316
5.260284
5.2998805
5.336062
5.3643107
5.41555
5.4460053
5.480247
5.5299234
5.5555644
5.602762
5.6408362
5.676846
5.7153964
5.769915
5.7808704
5.858069
5.860725
5.9343834
5.957181
5.9967265
6.050834
6.0829573
6.124232
6.173018
6.2070913
6.2544465
6.2914405
6.343016
6.376652
6.421096
6.4610515
6.5188932
6.5412793
6.5950947
6.626925
6.6974254
6.7114687
6.7581644
6.8103805
6.8588014
6.88681
6.930555
6.9805317
7.027071
7.0565333
7.1054273
7.1498556
7.1889043
7.23268
7.2734284
7.3137345
7.3609815
7.3947744
7.443311
7.480212
7.5219755
7.560472
7.61176
7.633535
7.69386
7.719841
7.764076
7.807869
7.8401384
7.8816886
7.9278436
7.956553
7.999047
8.03649
8.07973
8.112685
8.146144
8.198139
8.216252
8.270049
8.296923
8.33543
8.375195
8.408197
8.443638
8.476312
8.524756
8.541537
8.590494
8.618892
8.653379
8.6901455
8.721067
8.759652
8.783956
8.832078
8.844848
8.898689
8.91301
8.966112
8.971174
9.025816
9.048203
9.086535
9.0973
9.159907
9.161772
9.207683
9.237793
9.261767
9.292811
9.326288
9.351686
9.385197
9.405949
9.447476
9.460611
9.502407
9.518969
9.5677185
9.558516
9.619991
9.637802
9.660505
9.682129
9.723343
9.735994
9.779053
9.7803755
9.825558
9.848822
9.871109
9.888148
9.929551
9.938357
9.981057
9.97977
10.036309
10.02466
10.084154
10.07561
10.126986
10.128742
10.15593
10.195962
10.2033
10.2155285
10.259132
10.27186
10.302229
10.296794
10.354667
10.348517
10.390907
10.389735
10.4255495
10.446125
10.463821
10.476827
10.507001
10.523423
10.547227
10.552504
10.59764
10.586468
10.627424
10.640885
10.661155
10.667668
10.709728
10.702604
10.730095
10.756911
10.790729
10.738523
10.830844
10.8325405
10.812445
10.881585
10.853704
10.901582
10.897436
10.930147
10.942634
10.944902
10.973565
10.998074
10.993438
11.020551
11.030937
11.063344
11.038206
11.117589
11.057609
11.137141
11.115683
11.1384535
11.158448
11.169111
11.182666
11.1983595
11.210625
11.228773
11.229559
11.261301
11.275338
11.252564
11.325303
11.281894
11.334576
11.327436
11.350189
11.354921
11.376597
11.38111
11.396613
11.410969
11.429985
11.415799
11.4664345
11.439892
11.491543
11.464214
11.499547
11.515547
11.509397
11.529425
11.547584
11.543853
11.574904
11.567619
11.581086
11.612715
11.605241
11.621793
11.586277
11.725485
11.592952
11.685026
11.658739
11.713479
11.692994
11.695136
11.708544
11.755345
11.746705
11.697412
11.807106
11.742061
11.792429
11.785683
11.80099
11.802765
11.822985
11.827835
11.842665
11.841112
11.862794
11.8682165
11.874133
11.887915
11.905173
11.891981
11.931468
11.917377
11.940567
11.943507
11.959568
11.961314
11.97439
11.991243
11.9858675
12.009159
12.0127325
12.018678
12.044006
12.026517
12.058701
12.059103
12.088788
12.045942
12.11459
12.090442
12.116946
12.112056
12.115422
12.165414
12.127911
12.1584015
12.166573
12.178329
12.184049
12.1966
12.19272
12.233449
12.201009
12.253621
12.225136
12.265363
12.25436
12.277406
12.272805
12.303961
12.291903
12.317047
12.307712
12.348983
12.333984
12.346192
12.356797
12.384209
12.377189
12.381211
12.408501
12.411302
12.420406
12.431963
12.439672
12.454677
12.466534
12.464649
12.488735
12.492872
12.511729
12.505265
12.527581
12.546684
12.536968
12.56613
12.5631075
12.585746
12.592724
12.595029
12.623468
12.614097
12.653204
12.6287
12.669083
12.67007
12.683822
12.689319
12.703886
12.726031
12.717873
12.75009
12.743621
12.772527
12.769313
12.793865
12.800678
12.80877
12.824735
12.843008
12.854661
12.851207
12.870562
12.90584
12.900135
12.888817
12.961399
12.911912
12.956832
12.985021
12.964125
12.995088
13.001111
13.030498
13.028441
13.044802
13.054547
13.089504
13.07428
13.108378
13.106931
13.139462
13.13907
13.157716
13.173845
13.184599
13.2019415
13.217117
13.223699
13.253051
13.260986
13.265094
13.289066
13.317045
13.312501
13.332658
13.349772
13.372192
13.372199
13.406047
13.399642
13.437743
13.44396
13.448308
13.486568
13.484789
13.503975
13.531826
13.53831
13.547909
13.569474
13.602302
13.5945
13.624525
13.630512
13.669847
13.648654
13.711097
13.693304
13.7222
13.73702
13.764233
13.76814
13.79114
13.807226
13.829487
13.832568
13.869809
13.887243
13.874063
13.911106
13.9629345
13.924107
13.974102
13.9737215
14.024253
14.010556
14.038533
14.060549
14.079449
14.089274
14.122303
14.120754
14.15807
14.174684
14.173021
14.219858
14.220566
14.249812
14.2588005
14.281679
14.309958
14.319941
14.336644
14.357497
14.393403
14.385528
14.428903
14.432471
14.462954
14.470035
14.51116
14.5098505
14.540598
14.553906
14.588406
14.586235
14.629428
14.635591
14.657154
14.684794
14.700378
14.711412
14.759273
14.753558
14.784057
14.798853
14.838613
14.841057
14.860991
14.902434
14.897766
14.93885
14.952262
14.97102
15.001501
15.016123
15.037598
15.059636
15.08277
15.126166
15.090631
15.171086
15.174298
15.182981
15.221896
15.241215
15.254122
15.2852
15.312331
15.324458
15.350214
15.37908
15.393526
15.424479
15.438662
15.474058
15.484237
15.516598
15.537783
15.563306
15.578441
15.610874
15.639922
15.645063
15.693102
15.688791
15.74119
15.763608
15.747369
15.832378
15.812859
15.856694
15.880878
15.890975
15.940273
15.9567
15.956486
16.026989
16.014074
16.072035
16.05908
16.13234
16.107033
16.183767
16.164982
16.235113
16.216492
16.281397
16.286884
16.321545
16.346014
16.376219
16.40267
16.41753
16.476957
16.476824
16.506353
16.536762
16.587357
16.603106
16.5959
16.662107
16.718515
16.680813
16.756756
16.747953
16.843105
16.809265
16.853853
16.90745
16.914305
16.96567
16.966795
17.017076
17.058016
17.07232
17.097929
17.144463
17.179447
17.196669
17.235163
17.264124
17.310467
17.326353
17.367748
17.394775
17.445343
17.440542
17.525192
17.545706
17.518211
17.634382
17.64293
17.67695
17.661364
17.807205
17.707865
17.898418
17.753742
17.95338
17.896
17.968714
17.979082
18.069077
18.021845
18.14785
18.136076
18.166014
18.262537
18.1991
18.365776
18.294777
18.390287
18.41422
18.479849
18.44037
18.615274
18.524502
18.62404
18.685564
18.667606
18.785986
18.73702
18.886307
18.812859
18.944994
18.951656
19.016129
19.005167
19.113947
19.134771
19.18973
19.177864
19.297228
19.322636
19.340948
19.400415
19.480827
19.455399
19.579529
19.574677
19.656652
19.666183
19.744001
19.801905
19.81319
19.893301
19.923073
19.998905
20.027634
20.075691
20.13285
20.21942
20.171268
20.373556
20.258554
20.45332
20.403135
20.529854
20.530916
20.627481
20.631235
20.761715
20.725676
20.862799
20.844316
20.97824
20.993904
21.012892
21.138542
21.179565
21.218435
21.257559
21.388481
21.368351
21.487238
21.506107
21.584656
21.659061
21.702127
21.756306
21.818352
21.934732
21.941904
21.983397
22.098099
22.18
22.204845
22.222504
22.37514
22.449978
22.413803
22.563253
22.606922
22.681147
22.748701
22.795483
22.902836
22.944715
23.028625
23.093018
23.164156
23.245193
23.31312
23.378397
23.461388
23.541002
23.606035
23.677305
23.766481
23.842861
23.906736
23.995916
24.07915
24.13698
24.246458
24.301525
24.402058
24.466555
24.564333
24.639528
24.729162
24.79678
24.92085
24.94118
25.121578
25.088085
25.292444
25.294914
25.420412
25.51077
25.59121
25.672571
25.77808
25.876331
25.927555
26.06716
26.117548
26.225811
26.320238
26.382254
26.49898
26.571741
26.66474
26.724314
26.844929
26.89832
26.989107
27.062351
27.130728
27.234966
27.271212
27.349241
27.417559
27.515894
27.515457
27.62029
27.660488
27.73884
27.761606
27.833487
27.862461
27.96681
27.929598
28.036568
28.048588
28.116219
28.140114
28.161943
28.22695
28.275492
28.27816
28.298325
28.400442
28.362833
28.435701
28.441505
28.47644
28.54375
28.505041
28.58465
28.58178
28.645393
28.629757
28.673859
28.694965
28.746473
28.715693
28.788363
28.784945
28.822779
28.82375
28.878218
28.864607
28.905218
28.929232
28.930862
28.972872
28.97309
29.000824
29.028772
29.031439
29.049845
29.085966
29.086504
29.102999
29.140072
29.130404
29.163212
29.174906
29.195765
29.20778
29.213997
29.246424
29.25485
29.27571
29.252573
29.335566
29.284443
29.33908
29.332294
29.344501
29.398537
29.33591
29.425533
29.397507
29.40121
29.451576
29.443422
29.441889
29.483442
29.48158
29.479877
29.511372
29.53201
29.500307
29.559566
29.542128
29.55996
29.572186
29.589327
29.58866
29.600992
29.623913
29.615477
29.638172
29.647076
29.650324
29.667583
29.674889
29.676966
29.698988
29.6994
29.715519
29.708832
29.744843
29.72264
29.752447
29.760029
29.755405
29.775103
29.782291
29.785769
29.798685
29.803278
29.815733
29.81515
29.836012
29.826561
29.850937
29.84758
29.858528
29.865208
29.878696
29.86623
29.901337
29.88586
29.903818
29.90481
29.915045
29.925713
29.920265
29.938904
29.942837
29.938118
29.960983
29.958849
29.962334
29.9724
29.97773
29.986752
29.98744
29.990656
30.00807
30.00401
30.011051
30.018105
30.026007
30.024757
30.03314
30.048828
30.032284
30.05533
30.054321
30.06097
30.061123
30.074514
30.069962
30.085184
30.077213
30.099043
30.072813
30.128721
30.069908
30.119936
30.109749
30.115772
30.116978
30.130816
30.124802
30.134083
30.134817
30.149635
30.143661
30.134653
30.17595
30.141853
30.16464
30.166544
30.164623
30.182564
30.163967
30.190786
30.178879
30.186712
30.19111
30.202383
30.18954
30.201073
30.211248
30.208574
30.199911
30.23531
30.18857
30.248613
30.200588
30.234657
30.229206
30.23897
30.230911
30.240244
30.2461
30.246899
30.24293
30.259336
30.252626
30.250332
30.268929
30.261518
30.26624
30.26053
30.274279
30.290403
30.248655
30.288074
30.290176
30.26366
30.30649
30.262518
30.3209
30.247066
30.318155
30.308949
30.244734
30.35006
30.241568
30.336222
30.273293
30.335741
30.292837
30.315338
30.331207
30.303383
30.335384
30.308697
30.343414
30.312656
30.333118
30.347061
30.309566
30.351439
30.325949
30.355335
30.32662
30.344053
30.355171
30.340626
30.351519
30.344603
30.368235
30.32778
30.377596
30.342283
30.363312
30.35789
30.368158
30.357483
30.375826
30.348988
30.386541
30.356234
30.376856
30.370533
30.372519
30.386263
30.369093
30.372599
30.393568
30.37415
30.382254
30.382929
30.392998
30.375608
30.398125
30.380537
30.398676
30.379171
30.404295
30.38791
30.39803
30.388458
30.403784
30.404514
30.38613
30.40224
30.411476
30.390013
30.409678
30.402122
30.404612
30.409895
30.404915
30.407839
30.411665
30.408781
30.409323
30.416525
30.40757
30.413519
30.418484
30.410177
30.41465
30.423063
30.411829
30.409689
30.430134
30.414948
30.412807
30.422081
30.424044
30.420858
30.416937
30.426401
30.413683
30.440895
30.380648
30.445549
30.403145
30.418041
30.435953
30.419392
30.42088
30.42098
30.439638
30.409597
30.431946
30.422636
30.435633
30.402527
30.445377
30.408379
30.428984
30.429256
30.427923
30.420483
30.432875
30.430199
30.417004
30.431383
30.428772
30.427109
30.42162
30.430092
30.425322
30.429298
30.41403
30.436356
30.409063
30.433746
30.415758
30.426218
30.422821
30.423552
30.41881
30.427277
30.411505
30.426376
30.418055
30.417458
30.42072
30.417297
30.41575
30.418503
30.41235
30.419159
30.402891
30.421055
30.398928
30.416752
30.407545
30.40809
30.408466
30.406355
30.405083
30.40568
30.402245
30.400803
30.403875
30.396511
30.397743
30.397255
30.397038
30.39198
30.391365
30.393232
30.386381
30.38939
30.38555
30.385376
30.379324
30.384464
30.37591
30.377537
30.378517
30.369677
30.372313
30.371597
30.366327
30.36651
30.364683
30.359604
30.361666
30.356258
30.35596
30.352867
30.351862
30.345737
30.348272
30.342329
30.343456
30.337957
30.336763
30.334867
30.331945
30.327112
30.329144
30.32246
30.321634
30.319866
30.315094
30.313593
30.310411
30.30747
30.305819
30.300344
30.300533
30.295422
30.292372
30.291887
30.284569
30.286077
30.278423
30.277693
30.27572
30.26879
30.270563
30.26338
