hybrid_pred
-0.0799329
-0.07749972
-0.07456583
-0.07126913
-0.06779924
-0.06440955
-0.061417915
-0.059116766
-0.057676416
-0.057114173
-0.057396244
-0.058406163
-0.05995989
-0.061866995
-0.06400482
-0.06631172
-0.068762854
-0.07130123
-0.07383277
-0.076269865
-0.07849163
-0.08034619
-0.08162121
-0.08220325
-0.082127176
-0.08148299
-0.08032288
-0.07876096
-0.077004865
-0.0751599
-0.07321061
-0.07112099
-0.068984196
-0.06696181
-0.06526672
-0.064140595
-0.06368116
-0.06382008
-0.06445472
-0.06535847
-0.06629865
-0.0672602
-0.068325974
-0.06952166
-0.07070791
-0.0716616
-0.072327144
-0.07268784
-0.07270161
-0.07234981
-0.07181055
-0.07138907
-0.07126848
-0.0714922
-0.07196997
-0.07255418
-0.07316067
-0.07374938
-0.07427009
-0.074731044
-0.07521174
-0.075729415
-0.07624535
-0.07668175
-0.07695346
-0.077043205
-0.076970704
-0.07673066
-0.07628255
-0.07558035
-0.07457293
-0.07327546
-0.07176495
-0.070109226
-0.06836051
-0.06657069
-0.06484551
-0.06331114
-0.06199285
-0.060877465
-0.059957016
-0.059295867
-0.058936253
-0.05887238
-0.059032716
-0.059298795
-0.059643872
-0.06015466
-0.06089059
-0.0618247
-0.062909715
-0.064165756
-0.06559602
-0.067128874
-0.06860067
-0.06986603
-0.070923455
-0.071838535
-0.07261084
-0.0732053
-0.073557645
-0.07366213
-0.07353596
-0.07316978
-0.07252419
-0.071523495
-0.07015364
-0.06844586
-0.06640037
-0.06399783
-0.061245754
-0.0581974
-0.054956876
-0.051679973
-0.048553806
-0.045672353
-0.04304906
-0.04068268
-0.038650155
-0.037038896
-0.03585259
-0.035041995
-0.034663625
-0.03482022
-0.03546635
-0.03644607
-0.037576687
-0.038656283
-0.039583296
-0.040371437
-0.04098026
-0.041319106
-0.041305277
-0.040921427
-0.04011192
-0.038781323
-0.036976703
-0.034820005
-0.032536425
-0.030259892
-0.028020017
-0.02586728
-0.02387694
-0.022088097
-0.02041448
-0.018683873
-0.016826654
-0.014883219
-0.012870106
-0.01071509
-0.008294811
-0.005564697
-0.0026111815
0.00042730296
0.0033588582
0.0059399107
0.007974604
0.009338224
0.009844783
0.009305147
0.0075616357
0.0047223694
0.0011672408
-0.0026488127
-0.0063806567
-0.009622806
-0.011996453
-0.013191002
-0.013002195
-0.011290296
-0.0085942345
-0.0050466973
-0.00066259527
0.0042345724
0.009126209
0.0135076
0.0171471
0.020151207
0.022487167
0.024052933
0.025031239
0.025500275
0.025682792
0.02554463
0.024807837
0.023328722
0.021056201
0.018064892
0.014593051
0.010811918
0.00698155
0.0033037667
-0.00016417015
-0.003417435
-0.0066261278
-0.0096507855
-0.01238746
-0.014738441
-0.016609596
-0.018040562
-0.019030092
-0.019558178
-0.01976271
-0.019968381
-0.020243132
-0.020636419
-0.02122339
-0.022212867
-0.02361016
-0.025218436
-0.026711434
-0.027578365
-0.027277911
-0.025589544
-0.022497378
-0.017889062
-0.01197704
-0.005260285
0.0017527493
0.008708361
0.015214347
0.020729015
0.024859892
0.027602965
0.028993266
0.029167974
0.028198993
0.026407547
0.02429217
0.022156944
0.02024176
0.018632941
0.017357055
0.01659174
0.016432647
0.016949182
0.01801392
0.019375373
0.020844838
0.022181237
0.023237083
0.023881912
0.024063561
0.023878984
0.02335323
0.02252675
0.021444662
0.020185802
0.019003723
0.018147204
0.01777295
0.017966747
0.018660812
0.019816646
0.02139716
0.023262352
0.025217118
0.027083935
0.02888601
0.030658044
0.032409582
0.034182265
0.035994533
0.038076945
0.040766876
0.04429446
0.048765752
0.054125775
0.06024851
0.06701857
0.074213736
0.08150109
0.088533595
0.09479069
0.0999323
0.103724495
0.105550535
0.105062954
0.10205169
0.09665686
0.08936495
0.08074272
0.07145635
0.062246114
0.054004963
0.047799487
0.044360396
0.04434825
0.048191957
0.055811483
0.06701694
0.08035491
0.09439128
0.10794593
0.120372385
0.13115317
0.13947055
0.14497459
0.14778534
0.14823875
0.14677861
0.14375618
0.13961457
0.13495848
0.13064313
0.1273884
0.12581158
0.1262907
0.12876005
0.13308169
0.13881336
0.14545979
0.1529059
0.16062206
0.16798793
0.17452537
0.17978008
0.18374449
0.18629833
0.18722935
0.18636166
0.18360113
0.17931093
0.17378706
0.16734375
0.16030973
0.15296955
0.14577764
0.13903654
0.1329652
0.12792283
0.12411578
0.121724725
0.120772235
0.12107046
0.122609764
0.12534633
0.12924112
0.13413222
0.1396843
0.14558472
0.15130782
0.15653521
0.16105096
0.16472973
0.16773589
0.17021696
0.17214808
0.17355682
0.17440769
0.17464812
0.17446637
0.17407194
0.17383303
0.17443481
0.17640649
0.17994763
0.18503264
0.19138007
0.19868585
0.20656392
0.2144795
0.22202617
0.22872293
0.23414542
0.23805895
0.24006394
0.24011253
0.23853429
0.235863
0.23287505
0.23032035
0.22872986
0.22866978
0.2302106
0.23311819
0.23724875
0.24231878
0.24833296
0.25560707
0.26359695
0.2719511
0.28030428
0.2883243
0.29625973
0.30366215
0.3099265
0.3146071
0.31705436
0.31787032
0.3170062
0.31454715
0.3105835
0.30490118
0.29827186
0.29136592
0.2848634
0.2794587
0.2751704
0.27215424
0.27024144
0.26934403
0.2695595
0.270739
0.27266502
0.27486086
0.2767499
0.27794608
0.27814955
0.2772348
0.27500728
0.2712565
0.26556388
0.25763223
0.24763206
0.23629658
0.22474289
0.21368773
0.2038152
0.19523343
0.18801212
0.18284687
0.18023686
0.18043607
0.18306322
0.18717003
0.19181842
0.1960123
0.19924252
0.2011948
0.20164268
0.20068564
0.19835694
0.19474368
0.19008845
0.18464147
0.17885438
0.17307281
0.16759577
0.16275641
0.15873681
0.15574029
0.15371709
0.15251333
0.15190992
0.1516812
0.15182826
0.15224133
0.15279984
0.1533449
0.1535888
0.15334034
0.15248296
0.15097836
0.14911035
0.14711903
0.14524268
0.14368775
0.14240557
0.14133607
0.14039473
0.13938141
0.13830388
0.13723457
0.1361872
0.13507994
0.13372326
0.1321075
0.13035856
0.12879735
0.1277582
0.12749967
0.12831682
0.13026747
0.13325466
0.13702549
0.14119823
0.14548744
0.14975475
0.15384158
0.15756807
0.16064906
0.16278331
0.16372518
0.16333488
0.16171227
0.15902668
0.15563716
0.15192609
0.14819418
0.1447257
0.14168222
0.1392504
0.13765286
0.13707148
0.13764526
0.13941513
0.14245524
0.1467964
0.15237613
0.15915336
0.167008
0.17575526
0.18508793
0.19437452
0.20291498
0.21000355
0.2150211
0.21763924
0.21768251
0.21484748
0.20906419
0.20079006
0.19134308
0.18255049
0.17614113
0.17373
0.17639326
0.18488005
0.1998545
0.22214621
0.2518983
0.28832918
0.32886428
0.3708964
0.41219845
0.45112202
0.4856593
0.5138985
0.534231
0.54521024
0.5453022
0.53348446
0.5117144
0.482564
0.45041147
0.4199646
0.3961777
0.38345614
0.38393462
0.39898542
0.4279458
0.46872586
0.517634
0.56998163
0.62146735
0.6677805
0.70509607
0.7325559
0.75100887
0.7614822
0.7656664
0.7639189
0.7570806
0.7464673
0.73438895
0.7230398
0.7134449
0.70647377
0.70183873
0.6997816
0.70009816
0.70184654
0.70425105
0.7063727
0.70777947
0.70872134
0.7091787
0.70888174
0.7067473
0.702875
0.6987074
0.6959765
0.69590324
0.69872606
0.7045796
0.7134069
0.7251393
0.7403584
0.7588263
0.77995133
0.8021935
0.8241802
0.84507674
0.86355793
0.87943965
0.8933042
0.9063086
0.9203994
0.93675286
0.95703954
0.9821814
